5 19710805044511526570024561799339000371110 19 21000  0  79840 16058 6943 0000  ARCH-ZN  
5 19710806051615000225024242856772000371110 13 21000  0  79840 14087 6943 0000  GSFC-ZN  
5 19710807052823400247924017329290000371110 10 21000  0  79840 15087 6943 0000  ARCH-ZN  
5 19710807054716000231023993420023000271110  6 22000  0  79850 15087 6943 0000  GSFC-ZN  
5 19710807061601500228523973971533000271110  2 24000  0  79850 15087 6943 0000  ARCH-ZN  
5 19710808075423100216823807060713000371110 10 21000  0  79840 14091 6943 0000  ARCH-ZN  
5 19710808080116928802123802798623000071110 14 21000  0  79850 14091 6943 0000  ARCH-ZN  
5 19710808081131071657423794315932000271110 14 21000  0  79850 14091 6943 0000  ARCH-ZN  
5 19710808081556500250823803627276000371110  6 22000  0  79840 14091 6943 0000  GSFC-ZN  
5 19710808082431800218723800269659000071110 10 21000  0  79850 14091 6943 0000  ARCH-ZN  
5 19710813110952312695724418842978000371110 16 21000  0  79840 16083 6943 0000  GSFC-ZN  
5 19710813121735500220524408206537000371110  6 22000  0  79840 16083 6943 0000  ARCH-ZN  
5 19710813152852000192424523215003000371110  6 22000  0  93170 16075 6943 0000  GSFC-ZN  
5 19710814120621000158424677939720000271110  6 22000  0  79980 15090 6943 0000  ARCH-ZN  
5 19710814132138000166624676968646000371110  6 22000  0  79970 15090 6943 0000  ARCH-ZN  
5 19710827015339000239626615391802000071110  9 21000  0  80260 20058 6943 0000  ARCH-ZN  
5 19710828022602625241726413162347000071110  8 21000  0  80120 19068 6943 0000  GSFC-ZN  
5 19710829013709428819426087686965000371110  7 21000  0  80120 18080 6943 0000  ARCH-ZN  
5 19710829015231500255326098923745000071110  4 22000  0  80120 18080 6943 0000  GSFC-ZN  
5 19710829022149200272626100597390000371110  5 22000  0  80120 18080 6943 0000  GSFC-ZN  
5 19710830010550181062825752879697000371110 11 21000  0  80120 19050 6943 0000  GSFC-ZN  
5 19710830011950999225725755969269000071110  3 23000  0  80120 19050 6943 0000  GSFC-ZN  
5 19710830012614665890625746486793000371110  9 21000  0  80120 19050 6943 0000  GSFC-ZN  
5 19710830020342999202925736380512000271110  6 22000  0  80120 19050 6943 0000  ARCH-ZN  
5 19710830020938249210325748739520000071110  4 22000  0  80120 19050 6943 0000  GSFC-ZN  
5 19710831014320499228025357711134000371110  6 22000  0  79860 21058 6943 0000  ARCH-ZN  
5 19710831015729999234325345305057000271110  5 22000  0  79860 21058 6943 0000  ARCH-ZN  
5 19710831020947249224725353341218000071110  4 22000  0  79860 21058 6943 0000  ARCH-ZN  
5 19710831021604284931725344048976000371110  7 21000  0  79860 21058 6943 0000  GSFC-ZN  
5 19710901030618999232924906636115000371110  3999000  0  79720 19065 6943 0000  ARCH-ZN  
5 19710901033458713490124904292969000071110  7 21000  0  79720 19065 6943 0000  ARCH-ZN  
5 19710901034219499195124896884579000371110  8 21000  0  79720 19065 6943 0000  GSFC-ZN  
5 19710901053832999216224916012413000371110  4 22000  0  79720 19065 6943 0000  ARCH-ZN  
5 19710903054852499240524046199982000271110 14 21000  0  79590 17081 6943 0000  ARCH-ZN  
5 19710903061338999223324059631644000071110  9 21000  0  79590 17081 6943 0000  ARCH-ZN  
5 19710903063406374226224051813595000271110  8 21000  0  79590 17081 6943 0000  ARCH-ZN  
5 19710905064253570667123521849088000271110  7 21000  0  79720 18075 6943 0000  GSFC-ZN  
5 19710905070931874236023526682541000071110  8 21000  0  79720 18075 6943 0000  ARCH-ZN  
5 19710906074935165932923443175857000271110 18 21000  0  80260 21091 6943 0000  GSFC-ZN  
5 19710906075725234541923448385692000071110 17 21000  0  80260 21091 6943 0000  ARCH-ZN  
5 19710907074935920299923506852798000271110 38 20000  0  80260 21091 6943 0000  GSFC-ZN  
5 19710907080625070642223505603687000071110 14 21000  0  80260 19070 6943 0000  ARCH-ZN  
5 19710907084907599239323503076072000271110 15 21000  0  80260 19070 6943 0000  ARCH-ZN  
5 19710908071200374247623724496335000271110  8 21000  0  80260 19070 6943 0000  ARCH-ZN  
5 19710908074249599246023705321631000271110 15 21000  0  80120 18065 6943 0000  ARCH-ZN  
5 19710909072940284961324017965251000271110  7 21000  0  80120 18065 6943 0000  ARCH-ZN  
5 19710909074534999241524002618313000071110  3 23000  0  79990 18060 6943 0000  ARCH-ZN  
5 19710910113325665930524304037016000371110 18 21000  0  79990 18060 6943 0000  ARCH-ZN  
5 19710910115011249256224300907089000271110  8 21000  0  79860 17077 6943 0000  ARCH-ZN  
5 19710910120602999239024303165945000071110  5 22000  0  79860 17077 6943 0000  ARCH-ZN  
5 19710911105330999262424668535800000371110 15 21000  0  79860 17077 6943 0000  ARCH-ZN  
5 19710911110812749278424657890978000271110  4 22000  0  79860 15097 6943 0000  ARCH-ZN  
5 19710911114317249244824660467610000371110 16 21000  0  79860 15097 6943 0000  ARCH-ZN  
5 19710912114004284936325028522343000271110  7 21000  0  79860 15097 6943 0000  ARCH-ZN  
5 19710912120302999277425027015343000371110  6 22000  0  79860 14090 6943 0000  ARCH-ZN  
5 19710912123526999260025016175955000271110  3 23000  0  79860 14090 6943 0000  ARCH-ZN  
5 19710912124257999276725021551030000371110  6 22000  0  79860 14090 6943 0000  ARCH-ZN  
5 19710913125959999267725362833299000271110  9 21000  0  79860 14090 6943 0000  ARCH-ZN  
5 19710913130727599253525365479856000371110  5 22000  0  80120 13061 6943 0000  ARCH-ZN  
5 19710929003802999333425049709713000371110  8999000  0  79990 26040 6943 0000  ARCH-ZN  
