timestamp,range,station,sat_id,azimuth,elevation,signal_strength
74255.6005672,0.010763795976,new,2,,,
74259.5005664,0.010762661936,new,2,,,
74259.9005674,0.010762720206,new,2,,,
74260.0005664,0.010762739836,new,2,,,
74260.4005666,0.010762838726,new,2,,,
74261.3005669,0.010763180006,new,2,,,
74261.6005678,0.010763330326,new,2,,,
74261.7005684,0.010763384496,new,2,,,
74261.8005656,0.010763440626,new,2,,,
74262.2005641,0.010763685676,new,2,,,
74262.6005636,0.010763963206,new,2,,,
74262.8005657,0.010764114076,new,2,,,
74263.4005646,0.010764615656,new,2,,,
74263.6005641,0.010764799016,new,2,,,
74263.7005643,0.010764893766,new,2,,,
74263.8005649,0.010764990516,new,2,,,
74264.0005646,0.010765190186,new,2,,,
74264.2005647,0.010765397906,new,2,,,
74264.3005664,0.010765504816,new,2,,,
74264.7005665,0.010765952766,new,2,,,
74264.9005644,0.010766188936,new,2,,,
74265.8005655,0.010767351896,new,2,,,
74265.9005643,0.010767491336,new,2,,,
74267.0005646,0.010769158096,new,2,,,
74267.4005664,0.010769824946,new,2,,,
74268.1005659,0.010771069986,new,2,,,
74271.1005648,0.010777529026,new,2,,,
74271.4005639,0.010778274996,new,2,,,
74272.0005632,0.010779821516,new,2,,,
74272.7005628,0.010781717776,new,2,,,
74272.800563,0.010781996756,new,2,,,
74273.2005645,0.010783132766,new,2,,,
74273.300565,0.010783421776,new,2,,,
74273.4005644,0.010783712886,new,2,,,
74274.0005631,0.010785501576,new,2,,,
74274.3005646,0.010786423256,new,2,,,
74274.7005638,0.010787680276,new,2,,,
74274.900564,0.010788320846,new,2,,,
74275.2005629,0.010789296896,new,2,,,
74275.5005648,0.010790291016,new,2,,,
74275.600564,0.010790626436,new,2,,,
74276.700565,0.010794448696,new,2,,,
74279.0005632,0.010803226696,new,2,,,
74279.6005648,0.010805691266,new,2,,,
74280.0005634,0.010807374316,new,2,,,
74281.3005637,0.010813059086,new,2,,,
74281.600565,0.010814427076,new,2,,,
74283.9005645,0.010825461666,new,2,,,
74284.5005637,0.010828513766,new,2,,,
74284.8005647,0.010830060106,new,2,,,
74285.0005637,0.010831111896,new,2,,,
74285.1005636,0.010831637566,new,2,,,
74285.5005651,0.010833753426,new,2,,,
74285.6005662,0.010834295376,new,2,,,
74285.8005649,0.010835372426,new,2,,,
74285.9005645,0.010835913986,new,2,,,
74286.1005639,0.010837002876,new,2,,,
74286.2005639,0.010837550406,new,2,,,
74286.3005635,0.010838099806,new,2,,,
74286.5005638,0.010839204686,new,2,,,
74286.9005639,0.010841438206,new,2,,,
74287.0005632,0.010842001596,new,2,,,
74287.1005632,0.010842566856,new,2,,,
74287.3005637,0.010843703426,new,2,,,
74287.5005647,0.010844847996,new,2,,,
74287.8005659,0.010846579606,new,2,,,
74287.900565,0.010847160786,new,2,,,
74288.0005639,0.010847744026,new,2,,,
74288.1005638,0.010848329116,new,2,,,
74288.2005636,0.010848909966,new,2,,,
74288.3005633,0.010849498786,new,2,,,
74288.4005632,0.010850096376,new,2,,,
74288.5005633,0.010850689466,new,2,,,
74288.7005634,0.010851881526,new,2,,,
74288.800564,0.010852480466,new,2,,,
74288.9005651,0.010853081396,new,2,,,
74289.0005648,0.010853684396,new,2,,,
74289.1005645,0.010854289306,new,2,,,
74289.2005638,0.010854896276,new,2,,,
74289.5005634,0.010856728766,new,2,,,
74289.7005652,0.010857960316,new,2,,,
74289.8005644,0.010858579006,new,2,,,
74290.1005637,0.010860447056,new,2,,,
74290.4005637,0.010862333006,new,2,,,
74290.6005644,0.010863599986,new,2,,,
74290.9005643,0.010865515306,new,2,,,
74291.0005631,0.010866157736,new,2,,,
74291.1005633,0.010866802106,new,2,,,
74291.3005629,0.010868096796,new,2,,,
74291.5005629,0.010869399226,new,2,,,
74291.6005639,0.010870053566,new,2,,,
74291.7005656,0.010870709736,new,2,,,
74291.9005647,0.010872021486,new,2,,,
74292.1005634,0.010873354036,new,2,,,
74292.2005636,0.010874020036,new,2,,,
74292.3005636,0.010874687946,new,2,,,
74292.6005648,0.010876703656,new,2,,,
74292.8005629,0.010878057376,new,2,,,
74293.0005635,0.010879418786,new,2,,,
74293.3005645,0.010881475686,new,2,,,
74293.5005634,0.010882856846,new,2,,,
74293.6005635,0.010883550256,new,2,,,
74294.3005646,0.010888459466,new,2,,,
74294.4005642,0.010889168586,new,2,,,
74294.6005643,0.010890592736,new,2,,,
74295.1005644,0.010894187416,new,2,,,
74295.6005641,0.010897830756,new,2,,,
74295.7005655,0.010898565366,new,2,,,
74295.8005652,0.010899301766,new,2,,,
74296.0005635,0.010900780706,new,2,,,
