timestamp,range,station,sat_id,azimuth,elevation,signal_strength
20587.961155501973,0.008252557067,KS,2,,,
20588.321155510366,0.008243752925,KS,2,,,
20588.547155506396,0.008238238032,KS,2,,,
20588.6661555117,0.008235338744,KS,2,,,
20588.69515551478,0.008234632819,KS,2,,,
20589.000155510686,0.008227216589,KS,2,,,
20589.089155515358,0.008225056659,KS,2,,,
20589.22215550227,0.008221830917,KS,2,,,
20589.240155502743,0.008221394699,KS,2,,,
20589.986155504463,0.008203372749,KS,2,,,
20590.10815550324,0.00820043636,KS,2,,,
20590.421155510106,0.008192917577,KS,2,,,
20590.916155504052,0.008181067846,KS,2,,,
20590.920155508888,0.008180971348,KS,2,,,
20590.974155510572,0.008179682131,KS,2,,,
20591.347155506046,0.008170790531,KS,2,,,
20591.40415551499,0.008169433889,KS,2,,,
20591.73815550246,0.008161500122,KS,2,,,
20591.854155515804,0.00815875146,KS,2,,,
20591.906155508157,0.00815751867,KS,2,,,
20592.00915550932,0.008155080189,KS,2,,,
20592.124155510937,0.008152361275,KS,2,,,
20592.147155514114,0.00815181697,KS,2,,,
20592.19615551343,0.008150659221,KS,2,,,
20592.197155511116,0.008150637014,KS,2,,,
20592.26657210248,0.008148997128,KS,2,,,
20592.29677850262,0.008148284052,KS,2,,,
20592.310319304688,0.008147965108,KS,2,,,
20592.43947770443,0.008144918943,KS,2,,,
20592.451976903056,0.008144623526,KS,2,,,
20592.456143302577,0.00814452499,KS,2,,,
20592.532180111833,0.008142734494,KS,2,,,
20592.5728025038,0.008141777957,KS,2,,,
20592.636340114455,0.008140282911,KS,2,,,
20592.83320251043,0.008135655075,KS,2,,,
20593.18734651408,0.008127350606,KS,2,,,
20593.21859450358,0.008126619215,KS,2,,,
20593.223802506538,0.008126495709,KS,2,,,
20593.45712090949,0.008121040744,KS,2,,,
20593.549823303016,0.008118878013,KS,2,,,
20593.58107130672,0.008118147507,KS,2,,,
20593.688356105755,0.008115646132,KS,2,,,
